d0,d1,success,time_s,failure_reason,failure_reason_short,nonlinear_iters,log_tail
0.064963,2.756995,False,1.0757942909986014,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.064963,2.92647,False,1.2066186670053867,"ConvergenceError: Nonlinear solve failed to converge after 58 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,58,step 0
0.064963,3.106362,False,0.9806908750033472,"ConvergenceError: Nonlinear solve failed to converge after 25 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,25,step 0
0.064963,3.297312,False,1.2257990420039278,"ConvergenceError: Nonlinear solve failed to converge after 55 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,55,step 0
0.064963,3.5,False,1.1335648340027547,"ConvergenceError: Nonlinear solve failed to converge after 48 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,48,step 0
0.070769,0.3,True,0.9174162909985171,,Unknown,,step 0
0.070769,0.376923,True,0.907921083002293,,Unknown,,step 0
0.070769,0.453846,True,0.9206635000009555,,Unknown,,step 0
0.070769,0.530769,True,0.9678988749947166,,Unknown,,step 0
0.070769,0.607692,True,0.9035809999986668,,Unknown,,step 0
0.070769,0.684615,True,1.0157794159968034,,Unknown,,step 0
0.070769,0.761538,True,0.98609733300691,,Unknown,,step 0
0.070769,0.838462,True,0.9936363749948214,,Unknown,,step 0
0.070769,0.915385,True,0.9909724589961115,,Unknown,,step 0
0.070769,0.992308,True,1.0113380830007372,,Unknown,,step 0
0.070769,1.069231,True,1.0501932500046678,,Unknown,,step 0
0.070769,1.146154,True,1.1242437079999945,,Unknown,,step 0
0.070769,1.223077,False,1.0144107909945888,"ConvergenceError: Nonlinear solve failed to converge after 28 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,28,step 0
0.070769,1.3,False,1.1749626669989084,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.073004,2.0,False,1.1721416250002221,"ConvergenceError: Nonlinear solve failed to converge after 43 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,43,step 0
0.073004,2.066933,False,1.2071432080047089,"ConvergenceError: Nonlinear solve failed to converge after 49 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,49,step 0
0.073004,2.136106,False,1.2431526250002207,"ConvergenceError: Nonlinear solve failed to converge after 62 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,62,step 0
0.073004,2.207593,False,1.3183570420005708,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.073004,2.281473,False,1.2810785829933593,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.073004,2.357826,False,1.098886666004546,"ConvergenceError: Nonlinear solve failed to converge after 49 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,49,step 0
0.073004,2.436734,False,1.2544960000013816,"ConvergenceError: Nonlinear solve failed to converge after 66 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,66,step 0
0.073004,2.518283,False,1.1755115000050864,"ConvergenceError: Nonlinear solve failed to converge after 32 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,32,step 0
0.073004,2.602561,False,1.591652167000575,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.073004,2.689659,False,1.3686308339965763,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.073004,2.779672,False,1.0826342919972376,"ConvergenceError: Nonlinear solve failed to converge after 36 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,36,step 0
0.073004,2.872698,False,1.339799834000587,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.073004,2.968836,False,1.130421750000096,"ConvergenceError: Nonlinear solve failed to converge after 51 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,51,step 0
0.073004,3.068193,False,1.1374346250013332,"ConvergenceError: Nonlinear solve failed to converge after 43 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,43,step 0
0.073004,3.170874,False,1.089670749999641,"ConvergenceError: Nonlinear solve failed to converge after 39 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,39,step 0
0.073004,3.276992,False,0.9957506249993457,"ConvergenceError: Nonlinear solve failed to converge after 25 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,25,step 0
0.073004,3.386661,False,1.3398667500005104,"ConvergenceError: Nonlinear solve failed to converge after 69 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,69,step 0
0.073004,3.5,False,1.058145583003352,"ConvergenceError: Nonlinear solve failed to converge after 42 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,42,step 0
0.074865,0.2,True,0.8947999589945539,,Unknown,,step 0
0.074865,0.236674,True,0.8979397920047631,,Unknown,,step 0
0.074865,0.280072,True,0.9189078339986736,,Unknown,,step 0
0.074865,0.331428,True,0.9648340829953668,,Unknown,,step 0
0.074865,0.392202,True,0.9787937089931802,,Unknown,,step 0
0.074865,0.464119,True,0.9651957909954945,,Unknown,,step 0
0.074865,0.549224,True,1.0090169999966747,,Unknown,,step 0
0.074865,0.649934,True,0.9424087910010712,,Unknown,,step 0
0.074865,0.769111,True,0.9583294160038349,,Unknown,,step 0
0.074865,0.910142,True,0.9887063749993104,,Unknown,,step 0
0.074865,1.077033,True,1.0303134999994654,,Unknown,,step 0
0.074865,1.274526,False,1.0528657079994446,"ConvergenceError: Nonlinear solve failed to converge after 32 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,32,step 0
0.074865,1.508234,False,0.9996596249984577,"ConvergenceError: Nonlinear solve failed to converge after 22 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,22,step 0
0.074865,1.784796,False,1.0619516250008019,"ConvergenceError: Nonlinear solve failed to converge after 38 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,38,step 0
0.074865,2.11207,False,0.9940334999992047,"ConvergenceError: Nonlinear solve failed to converge after 27 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,27,step 0
0.074865,2.499357,False,1.0357524999999441,"ConvergenceError: Nonlinear solve failed to converge after 35 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,35,step 0
0.074865,2.957659,False,1.022041124997486,"ConvergenceError: Nonlinear solve failed to converge after 32 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,32,step 0
0.074865,3.5,True,1.156797125004232,,Unknown,,step 0
0.078331,1.0,True,1.0034405839978717,,Unknown,,step 0
0.078331,1.061471,True,1.0202166250019218,,Unknown,,step 0
0.078331,1.12672,True,1.054351291997591,,Unknown,,step 0
0.078331,1.19598,False,1.012895333005872,"ConvergenceError: Nonlinear solve failed to converge after 17 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,17,step 0
0.078331,1.269498,False,0.9887814579997212,"ConvergenceError: Nonlinear solve failed to converge after 21 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,21,step 0
0.078331,1.347535,False,1.0941502079949714,"ConvergenceError: Nonlinear solve failed to converge after 32 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,32,step 0
0.078331,1.430369,False,1.022891749998962,"ConvergenceError: Nonlinear solve failed to converge after 24 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,24,step 0
0.078331,1.518294,False,1.434160457996768,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.078331,1.611625,False,1.07166833300289,"ConvergenceError: Nonlinear solve failed to converge after 30 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,30,step 0
0.078331,1.710693,False,1.090661917005491,"ConvergenceError: Nonlinear solve failed to converge after 30 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,30,step 0
0.078331,1.81585,False,1.3710833329969319,"ConvergenceError: Nonlinear solve failed to converge after 45 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,45,step 0
0.078331,1.927472,False,0.9895912499996484,"ConvergenceError: Nonlinear solve failed to converge after 26 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,26,step 0
0.078331,2.045955,False,1.4133832499937853,"ConvergenceError: Nonlinear solve failed to converge after 73 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,73,step 0
0.078331,2.171721,False,1.4860951250011567,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.078331,2.305218,False,1.1748225830015144,"ConvergenceError: Nonlinear solve failed to converge after 45 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,45,step 0
0.078331,2.446921,False,1.0322559159976663,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.078331,2.597335,False,1.1699566249953932,"ConvergenceError: Nonlinear solve failed to converge after 49 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,49,step 0
0.078331,2.756995,False,1.081303166996804,"ConvergenceError: Nonlinear solve failed to converge after 39 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,39,step 0
0.078331,2.92647,False,1.3955442500009667,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.078331,3.106362,False,1.1455354999998235,"ConvergenceError: Nonlinear solve failed to converge after 54 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,54,step 0
0.078331,3.297312,False,1.3483029999988503,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.078331,3.5,False,0.9945355829986511,"ConvergenceError: Nonlinear solve failed to converge after 25 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,25,step 0
0.086157,2.0,False,1.332921917004569,"ConvergenceError: Nonlinear solve failed to converge after 70 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,70,step 0
0.086157,2.066933,False,1.3333064170001308,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.086157,2.136106,False,1.2919417500015697,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.086157,2.207593,False,1.31498479199945,"ConvergenceError: Nonlinear solve failed to converge after 78 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,78,step 0
0.086157,2.281473,False,1.154358083003899,"ConvergenceError: Nonlinear solve failed to converge after 47 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,47,step 0
0.086157,2.357826,False,1.007162875001086,"ConvergenceError: Nonlinear solve failed to converge after 30 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,30,step 0
0.086157,2.436734,False,1.0928852080032812,"ConvergenceError: Nonlinear solve failed to converge after 43 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,43,step 0
0.086157,2.518283,False,1.5024212920034188,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.086157,2.602561,False,1.3513163340030587,"ConvergenceError: Nonlinear solve failed to converge after 68 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,68,step 0
0.086157,2.689659,False,1.090267291998316,"ConvergenceError: Nonlinear solve failed to converge after 42 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,42,step 0
0.086157,2.779672,False,1.3264794170027017,"ConvergenceError: Nonlinear solve failed to converge after 67 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,67,step 0
0.086157,2.872698,False,1.0374044999989565,"ConvergenceError: Nonlinear solve failed to converge after 30 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,30,step 0
0.086157,2.968836,False,1.4033263749952312,"ConvergenceError: Nonlinear solve failed to converge after 79 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,79,step 0
0.086157,3.068193,False,1.22552633399755,"ConvergenceError: Nonlinear solve failed to converge after 52 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,52,step 0
0.086157,3.170874,False,1.1300245000020368,"ConvergenceError: Nonlinear solve failed to converge after 52 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,52,step 0
0.086157,3.276992,False,1.1664032080007019,"ConvergenceError: Nonlinear solve failed to converge after 54 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,54,step 0
0.086157,3.386661,False,1.2469484169996576,"ConvergenceError: Nonlinear solve failed to converge after 66 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,66,step 0
0.086157,3.5,False,1.1566683749988442,"ConvergenceError: Nonlinear solve failed to converge after 46 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,46,step 0
0.09445,1.0,True,1.084429624999757,,Unknown,,step 0
0.09445,1.061471,True,1.0564250000024913,,Unknown,,step 0
0.09445,1.12672,True,1.0259724169955007,,Unknown,,step 0
0.09445,1.19598,True,1.0191985409983317,,Unknown,,step 0
0.09445,1.269498,False,1.112617291000788,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.09445,1.347535,False,1.1422528749972116,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.09445,1.430369,False,1.2044977499972447,"ConvergenceError: Nonlinear solve failed to converge after 50 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,50,step 0
0.09445,1.518294,True,1.1645530000023427,,Unknown,,step 0
0.09445,1.611625,False,1.0599887079952168,"ConvergenceError: Nonlinear solve failed to converge after 36 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,36,step 0
0.09445,1.710693,False,1.0723906249986612,"ConvergenceError: Nonlinear solve failed to converge after 36 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,36,step 0
0.09445,1.81585,False,1.0604391250017215,"ConvergenceError: Nonlinear solve failed to converge after 40 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,40,step 0
0.09445,1.927472,True,1.1435111250029877,,Unknown,,step 0
